2011年7月14日,2011,201107,"Madison, Wisconsin, United States",2011-07-09,Michelangelo's Coffee House,"114 State Street, Madison, Wisconsin<a href=""http://michelangeloscoffeehouse.com/"" target=""_blank"">[ website ]</a>",20:30,Free (Donation welcome for Japan's earthquake relief),"This is a Bastille Day event organised by North Side Peace Gathering of Chicago, the Peregrine Forum, the Committee For Justice in the Middle East (CJME), and other organizations.<br/> The screening will be followed by testimonials by people who have met Brian. Anyone in the Madison area who met Brian is urged to attend. This will be followed by a discussion about the peace movement, Brian Haw, and the lessons of his 10-year protest."
2011年7月6日,2011,201107,"Chicago, Illinois, United States",2011-07-05,Abbey Pub Performance Room,"3420 W.Grace Chicago, IL 60618<br/> Venue's <a href=""http://www.abbeypub.com/"" target=""_blank"">website</a>",19:00～,Free (Donation welcome for Japan's earthquake relief),"This is a tribute event to Brian. <br/>Please see the Chicago Indymedia <a href=""http://chicago.indymedia.org/newswire/display/94388"" target=""_blank"">article</a> for details."
2011年7月6日,2011,201107,"Chicago, Illinois, United States",2011-07-05,Abbey Pub Performance Room,"3420 W.Grace Chicago, IL 60618<br/> Venue's <a href=""http://www.abbeypub.com/"" target=""_blank"">website</a>",19:00~,Free (Donation welcome for Japan's earthquake relief),"This is a tribute event to Brian. <br/>Please see the Chicago Indymedia <a href=""http://chicago.indymedia.org/newswire/display/94388"" target=""_blank"">article</a> for details."
2011年7月3日,2011,201107,福岡・福岡市,2011-05-24,第25回福岡アジア映画祭2011（福岡・福岡市）,九州日仏学館5階ホール<br/> 福岡市中央区大名2-12-6<br/> 地下鉄・赤坂駅3番出口を出てすぐ,①2011年7月1日（金）15:00（監督ティーチイン有り）<br/> ②2011年7月2日（土）13:00<br/> ③2011年7月3日（日）13:00（監督ティーチイン有り）,"前売：（1作品券）1,400円、（5作品券）6,000円、（10作品券）10,000円<br/>当日：（一般）1,800円、（大学）1,500円（中高・シニア60才以上）1,000円","主催： <a href=""http://www2.gol.com/users/faff/schedule2011.html"" target=""_blank"">福岡アジア映画祭</a>"
2011年7月2日,2011,201107,福岡・福岡市,2011-06-29,福岡市中央市民センター・視聴覚室,福岡市中央区赤坂2-5-8,18:15～,カンパ制,監督挨拶・質疑応答有り<br/> 主催：上映実行委員会（代表:斉藤輝二九州住宅会議事務局長）
2011年6月25日,2011,201106,東京・三軒茶屋,2011-05-29,from Earth Cafe OHANA,"東京都世田谷区三軒茶屋1-32-6豊栄ビル1F<br/> 最寄り駅：東急田園都市線三軒茶屋駅 南口B<br/> <a href=""http://www.cafe-ohana.com/access.html"" target=""_blank"">[ 地図 ]</a>",19:00開場、19:30開映<br/> 上映後に監督トークあり,"1,000円＋ワンドリンクまたはワンフード",主催：にっしぃ劇場<br/>
2011年6月20日,2011,201106,東京・渋谷,2011-05-24,とも企画設計（東京・渋谷）,東京都渋谷区代々木2-28-3 高倉ビル2階<br/> 企業組合 とも企画設計,18:30～,500円,※主催：とも企画設計
2011年6月12日,2011,201106,東京・新宿,2011-05-09,自由と生存の家,東京都新宿区愛住町3番<br/> 地下鉄丸ノ内線四谷三丁目駅より徒歩3分<br/> （消防博物館前を出て交番前を通り、次の角を右折、花屋前の小道を入る。）,開場13:45、開映14:00,500円,上映後に監督トークあり。<br/> 当日、同会場で有機・減農薬野菜直売会が開催されます（10時～16時30分）<br/> 主催： 自由と生存の野菜市
2011年5月28日,2011,201105,東京・日野市,2011-05-24,高幡台団地73号棟集会所（東京・日野市）,"東京都日野市程久保650-73 <a href=""http://yj.pn/KxGbel"" target=""_blank"">[ 地図 ] </a><br/> 最寄り駅：京王線高幡不動駅よりバス5分または徒歩15分",開場：13:30、開映：13:40,500円,このイベントは「映画と団地活性化・プラン発表の集い」として、2部構成となっております。第1部は映画の上映、第2部は「建築家による団地活性化提案発表（高幡台団地再生計画作りワークショップ第2回）」です。<br/> 主催：高幡台団地73号棟に住み続けたい住民の会
2011年5月26日,2011,201105,東京・飯田橋,2011-03-23,東京ボランティア・市民活動センター（東京・飯田橋）,"東京都新宿区神楽河岸1-1<br/>JR中央線・地下鉄飯田橋駅下車 徒歩1分 地図は<br/><a href=""http://www.tvac.or.jp/page/tvac_access.html"" target=""_NEW"">こちら</a>です。","開場18:30,開映19:00",500円（介助者は無料）,"完成披露上映会。上映後に監督を交えてトーク＆ディス カッションがあります。 主催：<a href=""http://www.videoact.jp/"" target=""_NEW"">[VIDEO ACT!]</a>"
2011年3月25日,2011,201103,Yunnan Provincial Library,2011-03-23,Yunnan Provincial Library,中国雲南省昆明,14:00 - 18:00,無料,"<a href=""http://www.yunfest.org/"" target=""_NEW"">YUNFEST 2011</a>にて、 ""Films from Participants in the Yunnan Cinema Dojo""プログラムの一部として上映されます。その他の上映作品は""ドキュメンタリーごっこ""（内藤雅行監督）と""ここにいることの記憶""（川部良太監督）。"
2011年3月21日,2011,201103,東京・高田馬場,2011-03-03,戸塚地域センター,"東京都新宿区高田馬場2-18-1 [<a href=""http://www.to1.bz-office.net/gaiyo.html"" target=""_NEW"">map</a>]JR山手線・地下鉄東西線・西武新宿線「高田馬場駅」下車徒歩3分",10:30～,500円（資料代、払える方のみ）,初公開！　上映後に監督と出演者による舞台挨拶があります。
2011年2月11日,2011,201102,東京・飯田橋,2011-02-03,市民メディアセンター「子どもの家」,東京都新宿区飯田橋3-6-3,開場 16:00～<br/> 開映 16:30～,"一般1,000円<br/> 高校生以下500円",上映の後に監督トークがあります。<br/> 主催：言論の自由を守る会
